,State_FIPS10,County_FIPS10,ZCTA5,Total_Pop,Hispanic_Total,Non_Hispanic_Total,NH_White_alone,NH_Black_alone,NH_AIAN_alone,NH_API_alone,NH_Other_alone,NH_Mult_Total,NH_White_Other,NH_Black_Other,NH_AIAN_Other,NH_Asian_HPI,NH_API_Other,NH_Asian_HPI_Other
29744,,,88112,106,4,102,96,1,1,0,0,4,2,0,0,0,0,0
29745,,,88113,81,35,46,45,0,1,0,0,0,0,0,0,0,0,0
29746,,,88114,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0
29747,,,88115,34,7,27,27,0,0,0,0,0,0,0,0,0,0,0
29748,,,88116,352,49,303,295,1,1,3,0,3,2,0,1,0,0,0
29749,,,88118,137,20,117,117,0,0,0,0,0,0,0,0,0,0,0
29750,,,88119,1498,525,973,940,0,8,0,0,25,0,0,0,0,1,0
29751,,,88120,185,23,162,155,0,4,0,1,2,0,0,0,0,0,0
29752,,,88121,127,12,115,114,0,0,0,0,1,0,0,0,0,0,0
29753,,,88124,901,116,785,755,1,9,2,2,16,0,1,0,0,0,0
29754,,,88125,69,8,61,60,0,1,0,0,0,0,0,0,0,0,0
29755,,,88126,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0
29756,,,88130,13670,4907,8763,8071,234,142,146,13,157,6,0,0,0,1,0
29757,,,88132,157,28,129,128,0,0,0,0,1,0,0,0,0,0,0
29758,,,88134,38,15,23,23,0,0,0,0,0,0,0,0,0,0,0
29759,,,88135,1243,529,714,662,32,6,4,2,8,3,0,0,0,0,0
29760,,,88136,35,8,27,27,0,0,0,0,0,0,0,0,0,0,0
29761,,,88201,19095,5870,13225,12488,225,115,202,26,169,16,2,3,1,4,0
29762,,,88203,22089,12376,9713,8634,562,180,92,58,187,12,1,3,2,1,0
29763,,,88210,12538,5494,7044,6658,108,144,32,9,93,8,0,0,2,0,0
29764,,,88220,25156,9175,15981,14961,344,182,234,25,235,19,1,0,1,4,0
29765,,,88230,3621,2200,1421,1353,15,27,10,5,11,2,1,1,0,0,0
29766,,,88231,2326,959,1367,1312,28,9,5,2,11,0,0,0,0,0,0
29767,,,88232,1812,1026,786,689,26,51,7,0,13,4,0,0,0,0,0
29768,,,88240,26151,12345,13806,11712,1497,251,159,19,168,8,1,0,4,0,0
29769,,,88242,4442,1107,3335,3178,55,20,53,2,27,2,0,0,1,0,0
29770,,,88250,206,45,161,154,1,2,2,0,2,0,0,0,0,0,0
29771,,,88252,1608,658,950,910,9,13,3,0,15,1,0,0,0,0,0
29772,,,88253,665,342,323,311,3,1,0,0,8,2,0,0,0,0,0
29773,,,88254,169,15,154,150,2,0,2,0,0,0,0,0,0,0,0
29774,,,88255,98,16,82,80,0,0,0,0,2,0,0,0,0,0,0
29775,,,88256,1369,903,466,438,5,12,1,2,8,4,1,0,0,0,0
29776,,,88260,9922,5235,4687,4331,180,67,33,8,68,4,0,0,0,4,0
29777,,,88262,25,0,25,22,0,0,1,0,2,0,0,0,0,0,0
29778,,,88263,128,84,44,44,0,0,0,0,0,0,0,0,0,0,0
29779,,,88264,34,2,32,32,0,0,0,0,0,0,0,0,0,0,0
29780,,,88265,183,38,145,143,1,1,0,0,0,0,0,0,0,0,0
29781,,,88267,977,325,652,627,10,4,6,0,5,0,0,1,0,0,0
29782,,,88268,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0
29783,,,88301,1171,396,775,730,5,23,0,2,15,1,0,0,1,0,0
29784,,,88310,27486,7216,20270,17762,1213,264,511,34,486,15,0,3,10,2,0
29785,,,88311,695,136,559,526,7,5,7,0,14,0,0,0,0,0,0
29786,,,88312,2226,284,1942,1909,3,5,11,1,13,0,0,0,0,0,0
29787,,,88314,169,59,110,95,0,13,0,0,2,0,0,0,0,0,0
29788,,,88316,1855,325,1530,1493,5,12,2,2,16,1,0,0,0,0,0
29789,,,88317,1464,124,1340,1305,1,13,3,3,15,0,0,0,1,0,0
29790,,,88318,318,75,243,235,1,3,0,0,4,1,0,0,0,0,0
29791,,,88321,161,76,85,82,0,3,0,0,0,0,0,0,0,0,0
29792,,,88323,12,2,10,10,0,0,0,0,0,0,0,0,0,0,0
29793,,,88324,181,65,116,109,0,6,0,1,0,0,0,0,0,0,0
29794,,,88325,789,88,701,675,3,4,5,2,12,0,0,0,0,0,0
29795,,,88330,2062,277,1785,1381,242,20,74,0,68,0,1,0,3,1,0
29796,,,88336,203,80,123,122,0,0,0,0,1,1,0,0,0,0,0
29797,,,88337,1824,371,1453,1407,4,17,16,1,8,2,0,0,0,0,0
29798,,,88338,164,42,122,119,2,0,0,0,1,0,0,0,0,0,0
29799,,,88339,533,60,473,463,1,1,1,0,7,0,0,0,0,0,0
29800,,,88340,2322,212,2110,91,9,1984,2,0,24,0,0,2,0,0,0
29801,,,88341,457,43,414,405,0,5,2,0,2,0,0,0,0,0,0
29802,,,88342,47,12,35,32,0,0,3,0,0,0,0,0,0,0,0
29803,,,88343,32,20,12,11,0,0,1,0,0,0,0,0,0,0,0
29804,,,88344,112,16,96,93,1,1,0,0,1,0,0,0,0,0,0
29805,,,88345,7258,1632,5626,5344,25,150,36,8,63,5,2,0,0,0,0
29806,,,88346,2308,998,1310,1195,14,72,7,3,19,2,0,0,1,0,0
29807,,,88347,94,4,90,86,0,0,0,0,4,0,0,0,0,0,0
29808,,,88348,242,138,104,99,1,1,1,0,2,0,0,0,0,0,0
29809,,,88349,56,1,55,50,0,0,5,0,0,0,0,0,0,0,0
29810,,,88350,345,44,301,292,0,3,1,0,5,1,0,0,0,0,0
29811,,,88351,202,94,108,106,0,0,0,0,2,1,0,0,0,0,0
29812,,,88352,4022,1473,2549,2323,26,108,20,2,70,1,0,2,2,0,0
29813,,,88353,356,290,66,55,3,3,3,1,1,1,0,0,0,0,0
29814,,,88354,98,0,98,96,0,0,1,0,1,0,0,0,0,0,0
29815,,,88355,24,8,16,15,0,0,0,0,1,0,0,0,0,0,0
29816,,,88401,5364,2470,2894,2682,57,41,52,4,58,8,0,0,0,4,0
29817,,,88410,102,15,87,85,0,0,0,0,2,0,0,0,0,0,0
29818,,,88411,70,7,63,60,0,1,0,0,2,0,0,0,0,0,0
29819,,,88414,27,10,17,14,0,0,0,0,3,0,0,0,0,0,0
29820,,,88415,2856,1248,1608,1455,69,44,17,4,19,1,0,0,0,0,0
29821,,,88416,180,33,147,143,1,0,2,0,1,0,0,0,0,0,0
29822,,,88417,19,7,12,12,0,0,0,0,0,0,0,0,0,0,0
29823,,,88418,232,63,169,164,0,2,0,1,2,0,0,0,0,0,0
29824,,,88419,179,19,160,158,0,0,0,0,2,0,0,0,0,0,0
29825,,,88421,19,5,14,14,0,0,0,0,0,0,0,0,0,0,0
29826,,,88422,60,9,51,48,0,0,0,0,3,0,0,0,0,0,0
29827,,,88424,97,22,75,75,0,0,0,0,0,0,0,0,0,0,0
29828,,,88426,1020,169,851,833,3,6,1,0,8,0,0,0,0,0,0
29829,,,88427,93,7,86,85,0,1,0,0,0,0,0,0,0,0,0
29830,,,88430,127,8,119,115,1,1,0,0,2,0,0,0,0,0,0
29831,,,88431,41,15,26,26,0,0,0,0,0,0,0,0,0,0,0
29832,,,88434,288,60,228,214,0,5,6,0,3,2,0,0,0,0,0
29833,,,88435,2816,2122,694,534,59,38,39,1,23,1,0,0,0,0,0
29834,,,88436,141,6,135,125,0,0,5,0,5,0,0,0,0,0,0
29835,,,89001,870,35,835,804,2,5,13,0,11,0,0,0,1,0,0
29836,,,89002,22803,2632,20171,17781,635,136,1110,43,466,11,1,1,36,11,0
29837,,,89003,852,105,747,698,8,13,9,0,19,0,0,0,0,0,0
29838,,,89004,253,10,243,228,1,2,3,0,9,0,0,0,0,0,0
29839,,,89005,12255,702,11553,11036,77,91,161,17,171,8,0,0,8,2,0
29840,,,89007,831,221,610,591,5,1,8,0,5,1,0,0,0,0,0
29841,,,89008,1095,45,1050,998,7,16,10,0,19,1,0,0,0,0,0
29842,,,89010,317,58,259,230,0,17,1,0,11,0,0,0,0,0,0
29843,,,89011,14965,2693,12272,9512,1051,91,1227,24,367,3,1,0,32,12,0
29844,,,89012,22783,2301,20482,17101,942,75,1846,37,481,12,2,0,41,14,0
29845,,,89013,252,12,240,229,0,5,1,0,5,0,0,0,0,0,0
29846,,,89014,28841,4960,23881,18708,2021,129,2200,46,777,19,4,2,80,13,0
29847,,,89015,29334,4538,24796,21442,1399,239,1100,30,586,13,4,0,34,12,0
29848,,,89017,129,6,123,116,0,1,3,0,3,0,0,0,0,0,0
29849,,,89018,796,71,725,656,13,7,21,1,27,1,0,0,1,0,0
29850,,,89019,2160,296,1864,1593,78,17,115,7,54,1,0,0,3,1,0
29851,,,89020,1041,385,656,625,2,6,6,1,16,0,0,0,0,0,0
29852,,,89021,2327,176,2151,2094,5,10,28,0,14,0,0,0,1,0,0
29853,,,89022,63,1,62,55,0,4,1,0,2,0,0,0,0,0,0
29854,,,89025,921,251,670,496,4,156,6,2,6,0,0,0,0,0,0
29855,,,89026,150,13,137,110,21,2,4,0,0,0,0,0,0,0,0
29856,,,89027,12195,2172,10023,9500,105,82,230,9,97,4,1,0,6,0,0
29857,,,89029,6459,701,5758,5241,170,55,163,9,120,4,0,0,3,0,0
29858,,,89030,34861,22279,12582,4880,6440,163,665,28,406,10,16,2,18,5,0
29859,,,89031,42247,10321,31926,19849,7090,151,3528,78,1230,23,9,0,114,16,0
29860,,,89032,28113,8510,19603,9192,7283,126,2254,36,712,7,15,1,79,18,0
29861,,,89039,295,10,285,273,5,0,0,0,7,0,0,0,0,0,0
29862,,,89040,2728,258,2470,2378,8,25,20,6,33,0,0,0,0,0,0
29863,,,89042,694,23,671,657,1,4,8,0,1,0,0,0,0,0,0
29864,,,89043,1122,77,1045,945,73,11,11,0,5,0,0,0,0,0,0
29865,,,89044,12101,894,11207,8712,473,50,1708,12,252,12,2,0,22,8,0
29866,,,89045,1083,109,974,910,5,21,10,1,27,1,0,0,0,0,0
29867,,,89046,580,28,552,526,1,6,4,0,15,1,0,0,0,0,0
29868,,,89047,92,4,88,87,0,1,0,0,0,0,0,0,0,0,0
29869,,,89048,16894,1631,15263,14148,336,126,342,15,296,6,1,0,10,3,0
29870,,,89049,2046,135,1911,1763,67,18,21,3,39,2,0,0,1,1,0
29871,,,89052,37035,3488,33547,26758,1576,105,4225,45,838,25,1,1,52,30,0
29872,,,89054,93,1,92,82,0,0,6,0,4,0,0,0,0,0,0
29873,,,89060,8249,862,7387,6842,144,91,134,2,174,1,0,5,3,1,0
29874,,,89061,4232,439,3793,3471,97,51,99,6,69,0,0,0,6,1,0
29875,,,89074,36840,4568,32272,26203,1920,134,3018,79,918,19,7,0,78,17,0
29876,,,89081,20100,5372,14728,7806,3865,100,2276,30,651,10,7,2,77,20,0
29877,,,89084,15975,2284,13691,8648,2450,67,2058,35,433,6,7,0,50,3,1
29878,,,89085,2295,368,1927,1277,254,3,312,2,79,0,0,0,5,1,0
29879,,,89086,3104,794,2310,1109,825,17,250,2,107,2,4,0,6,0,0
29880,,,89101,34108,17747,16361,9191,4960,208,1477,51,474,25,19,0,25,21,0
29881,,,89102,26558,11705,14853,9589,2208,96,2438,67,455,15,12,1,48,16,2
29882,,,89103,41220,11311,29909,18493,4624,188,5690,46,868,29,9,0,77,27,2
29883,,,89104,29988,14005,15983,11169,2048,164,2044,47,511,21,4,1,47,44,0
29884,,,89106,17929,6213,11716,3190,7275,69,835,28,319,2,11,3,32,11,0
29885,,,89107,26470,10809,15661,11858,1867,122,1293,57,464,12,11,0,32,10,0
29886,,,89108,51539,17443,34096,23284,6723,287,2613,76,1113,13,15,0,86,14,0
29887,,,89109,6819,1588,5231,3590,640,38,807,8,148,4,0,0,10,3,0
29888,,,89110,48072,25411,22661,14456,4048,213,3136,80,728,25,7,0,53,16,1
29889,,,89113,19074,2667,16407,10364,1319,64,4136,40,484,6,5,2,55,15,0
29890,,,89115,38705,19115,19590,9708,7193,229,1654,68,738,10,10,12,44,16,1
29891,,,89117,44956,5871,39085,27993,3740,164,5926,92,1170,42,11,1,105,30,0
29892,,,89118,15836,2599,13237,8084,1873,79,2753,32,416,17,8,0,35,1,0
29893,,,89119,38931,13652,25279,15783,4288,208,3962,81,957,20,11,0,72,34,1
29894,,,89120,18594,4527,14067,11122,1109,75,1277,30,454,15,2,0,34,13,1
29895,,,89121,50123,15502,34621,26176,4209,302,2860,88,986,38,13,1,88,11,0
29896,,,89122,34696,10117,24579,16592,2918,168,4110,64,727,19,13,0,64,27,0
29897,,,89123,44846,7211,37635,27705,2795,205,5700,79,1151,14,6,1,120,22,1
29898,,,89124,786,38,748,668,21,24,13,0,22,0,0,0,1,0,0
29899,,,89128,27266,4757,22509,16219,3068,142,2314,55,711,19,11,0,43,19,0
29900,,,89129,38177,5081,33096,25578,3297,157,3093,38,933,21,3,0,71,24,1
29901,,,89130,24945,3564,21381,16813,2522,92,1356,48,550,7,6,1,36,6,0
29902,,,89131,30613,3573,27040,21788,2487,115,1894,35,721,15,3,5,30,16,2
29903,,,89134,21085,1136,19949,17508,754,39,1370,13,265,14,3,1,11,6,0
29904,,,89135,19007,1420,17587,13773,812,48,2540,27,387,15,1,0,39,8,0
29905,,,89138,8539,849,7690,5705,349,27,1356,15,238,4,0,0,17,13,0
29906,,,89139,22867,3389,19478,10320,1892,96,6437,27,706,12,2,0,73,39,0
29907,,,89141,18206,2748,15458,10484,1221,53,3137,35,528,8,8,3,47,17,0
29908,,,89142,23504,10018,13486,7705,2095,89,3033,47,517,10,6,4,38,29,0
29909,,,89143,8536,1112,7424,5666,799,33,672,11,243,6,3,0,13,2,4
29910,,,89144,13935,1265,12670,9874,722,33,1655,30,356,10,6,0,23,6,0
29911,,,89145,18150,3260,14890,11795,1284,86,1315,42,368,8,4,1,19,3,2
29912,,,89146,15116,3727,11389,7860,1341,72,1767,23,326,13,1,1,20,15,0
29913,,,89147,39167,6727,32440,20758,3149,129,7406,96,902,31,8,0,89,40,0
29914,,,89148,29577,4363,25214,14627,2217,109,7243,66,952,9,2,1,114,15,1
29915,,,89149,23302,2795,20507,16399,1838,95,1658,25,492,12,10,1,25,9,0
29916,,,89156,19500,7197,12303,8518,2086,161,1058,24,456,6,1,0,25,8,0
29917,,,89161,158,18,140,137,0,0,0,0,3,0,0,0,0,0,0
29918,,,89166,10723,2044,8679,5519,2335,92,578,3,152,1,3,0,9,2,0
29919,,,89169,18247,6958,11289,7190,2166,113,1361,31,428,11,9,0,31,17,4
29920,,,89178,20287,3015,17272,10406,1212,55,4949,30,620,10,3,1,68,28,4
29921,,,89179,1684,281,1403,846,74,7,406,2,68,0,0,0,16,2,0
29922,,,89183,26578,5063,21515,13670,1869,98,4843,64,971,13,10,0,107,17,0
29923,,,89191,857,108,749,526,141,2,43,1,36,0,1,0,0,0,0
29924,,,89301,6036,806,5230,4507,368,222,74,3,56,2,0,0,2,0,0
29925,,,89310,463,29,434,362,0,59,4,0,9,1,0,0,0,0,0
29926,,,89311,195,19,176,171,1,1,0,0,3,0,0,0,0,0,0
29927,,,89314,118,9,109,27,0,79,1,0,2,0,0,0,0,0,0
29928,,,89316,1035,134,901,864,2,14,10,1,10,3,0,0,0,0,0
29929,,,89317,340,26,314,305,0,4,2,0,3,0,0,0,0,0,0
29930,,,89318,924,76,848,809,3,16,4,0,16,0,0,0,0,0,0
29931,,,89319,329,25,304,293,1,8,0,0,2,0,0,0,0,0,0
29932,,,89402,64,5,59,58,1,0,0,0,0,0,0,0,0,0,0
29933,,,89403,10594,1278,9316,8763,56,124,183,8,182,9,0,1,7,0,0
29934,,,89404,50,5,45,43,0,1,0,0,1,0,0,0,0,0,0
29935,,,89405,167,23,144,134,2,6,0,0,2,0,0,0,0,0,0
29936,,,89406,18526,1730,16796,14878,250,703,549,21,395,3,1,2,25,10,0
29937,,,89408,14194,1645,12549,11526,130,217,356,17,303,10,0,2,11,7,0
29938,,,89409,227,8,219,197,0,15,3,0,4,0,0,0,0,0,0
29939,,,89410,8296,764,7532,7122,31,105,137,12,125,8,0,0,2,1,0
29940,,,89411,779,36,743,714,0,8,11,4,6,0,0,0,0,0,0
29941,,,89412,247,20,227,216,2,6,2,0,1,0,0,0,0,0,0
29942,,,89413,601,22,579,556,1,1,15,0,6,0,0,0,0,1,0
29943,,,89414,279,24,255,250,0,1,3,0,1,0,0,0,0,0,0
29944,,,89415,3124,236,2888,2556,147,70,50,2,63,2,1,0,0,2,0
29945,,,89418,314,32,282,273,2,5,1,0,1,0,0,0,0,0,0
29946,,,89419,4213,913,3300,2835,240,112,69,1,43,0,0,2,1,0,0
29947,,,89420,42,2,40,38,1,0,0,0,1,0,0,0,0,0,0
29948,,,89421,479,27,452,183,4,258,4,0,3,1,0,0,0,0,0
29949,,,89422,155,4,151,145,0,0,0,0,6,0,0,1,0,0,0
29950,,,89423,8384,527,7857,7541,19,56,122,14,105,5,0,0,1,2,1
29951,,,89424,255,9,246,10,3,229,0,2,2,0,0,1,0,0,0
29952,,,89425,327,111,216,207,0,3,2,0,4,1,0,0,0,0,0
29953,,,89426,173,28,145,144,0,1,0,0,0,0,0,0,0,0,0
29954,,,89427,562,41,521,80,0,428,0,0,13,0,0,0,0,0,0
29955,,,89428,157,3,154,152,1,0,1,0,0,0,0,0,0,0,0
29956,,,89429,6106,369,5737,5378,14,104,68,11,162,4,0,0,1,1,0
29957,,,89430,343,54,289,276,1,5,1,0,6,0,0,0,0,0,0
29958,,,89431,26693,9122,17571,14411,735,304,1605,22,494,9,2,0,32,19,0
29959,,,89433,14232,4285,9947,8916,208,185,393,18,227,8,4,0,11,8,0
29960,,,89434,19666,3086,16580,14164,457,201,1395,32,331,6,1,2,13,11,0
29961,,,89436,26862,3134,23728,20908,481,217,1696,14,412,9,0,1,25,10,0
29962,,,89438,43,1,42,30,0,6,0,0,6,0,0,0,0,0,0
29963,,,89439,1230,53,1177,1132,2,7,22,0,14,0,0,0,0,0,0
29964,,,89440,792,33,759,714,3,15,12,0,15,0,0,0,0,0,0
29965,,,89441,8319,755,7564,6797,95,325,198,7,142,0,0,0,8,1,0
29966,,,89442,808,61,747,272,2,453,9,0,11,0,0,0,0,0,0
29967,,,89444,2362,170,2192,2074,6,37,17,0,58,0,0,0,1,1,0
29968,,,89445,11646,2389,9257,8730,70,205,111,10,131,12,0,0,1,0,0
29969,,,89446,18,9,9,9,0,0,0,0,0,0,0,0,0,0,0
29970,,,89447,6044,931,5113,4678,26,294,45,9,61,1,0,0,1,0,0
29971,,,89448,1483,78,1405,1329,1,7,52,1,15,1,0,0,0,0,0
29972,,,89449,2529,317,2212,2043,19,10,85,4,51,2,0,0,0,0,0
29973,,,89450,81,8,73,64,1,0,4,1,3,2,0,0,0,0,0
29974,,,89451,7414,1006,6408,6124,21,21,170,13,59,1,0,0,1,1,0
29975,,,89460,10322,970,9352,8692,37,307,132,7,177,7,0,0,3,0,0
29976,,,89501,3935,353,3582,2968,214,47,253,8,92,6,0,1,3,5,0
29977,,,89502,32448,11678,20770,16805,837,625,1951,58,494,10,1,1,27,11,0
29978,,,89503,23644,2687,20957,17945,559,211,1621,31,590,9,1,0,23,12,0
29979,,,89506,28098,6015,22083,18926,848,332,1435,43,499,19,2,1,32,10,0
29980,,,89508,8617,808,7809,7264,118,72,184,12,159,3,0,0,11,0,0
29981,,,89509,27381,3416,23965,21609,441,204,1262,31,418,14,2,3,15,11,0
29982,,,89510,1364,56,1308,1077,8,170,21,0,32,0,0,1,0,1,0
29983,,,89511,19639,1283,18356,17007,166,97,813,20,253,16,0,0,11,6,1
29984,,,89512,19075,5935,13140,9690,1013,236,1720,34,447,11,4,1,14,11,0
29985,,,89519,6652,288,6364,5839,42,16,390,8,69,1,0,0,2,0,0
29986,,,89521,19403,1671,17732,15625,195,126,1464,15,307,8,4,0,17,10,0
29987,,,89523,24252,2520,21732,18492,369,178,2163,54,476,5,0,0,34,8,0
29988,,,89701,21807,4195,17612,15533,819,465,493,28,274,10,1,3,7,3,0
29989,,,89702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29990,,,89703,7973,434,7539,6950,32,246,201,10,100,4,0,0,0,0,0
29991,,,89704,3558,155,3403,3277,15,24,38,3,46,1,0,0,3,2,0
29992,,,89705,3802,469,3333,3109,18,57,83,4,62,2,0,0,1,0,0
29993,,,89706,14895,2976,11919,11109,67,185,315,13,230,4,2,0,16,1,0
29994,,,89801,16712,3565,13147,11844,128,720,225,11,219,10,3,1,4,3,0
29995,,,89815,9348,621,8727,8314,26,194,62,4,127,2,0,0,0,0,0
29996,,,89820,3817,738,3079,2882,9,145,12,0,31,0,0,0,0,2,0
29997,,,89821,396,26,370,342,0,19,5,0,4,0,0,0,0,0,0
29998,,,89822,1887,167,1720,1619,41,19,16,0,25,0,0,0,0,0,0
29999,,,89823,186,34,152,147,0,2,1,0,2,1,0,0,0,0,0
30000,,,89825,847,404,443,414,7,6,6,1,9,0,0,0,0,0,0
30001,,,89826,37,2,35,35,0,0,0,0,0,0,0,0,0,0,0
30002,,,89828,222,12,210,205,0,1,1,1,2,1,0,0,0,0,0
30003,,,89830,231,17,214,200,1,5,7,0,1,0,0,0,0,0,0
30004,,,89831,67,9,58,52,1,5,0,0,0,0,0,0,0,0,0
30005,,,89832,930,37,893,53,0,829,3,0,8,0,0,0,0,0,0
30006,,,89833,158,14,144,138,0,3,0,0,3,0,0,0,0,0,0
30007,,,89834,94,21,73,71,0,1,1,0,0,0,0,0,0,0,0
30008,,,89835,1391,213,1178,1058,37,61,8,1,13,0,0,0,1,0,0
30009,,,89883,2782,1479,1303,1158,12,37,67,7,22,3,0,0,0,0,0
30010,,,90001,37131,32344,4787,227,4308,29,85,47,91,4,11,1,1,2,0
30011,,,90002,32719,23321,9398,215,8832,41,95,45,170,1,17,0,0,1,0
30012,,,90003,42791,31117,11674,292,10887,53,97,110,235,8,37,0,0,2,0
30013,,,90004,48885,23243,25642,9013,1774,78,14020,118,639,21,8,5,37,52,0
30014,,,90005,30017,14100,15917,2774,1542,30,11132,54,385,21,5,1,10,24,0
30015,,,90006,44436,31208,13228,1600,1574,59,9664,84,247,17,7,0,9,14,0
30016,,,90007,33568,16060,17508,6917,3441,33,6144,157,816,9,37,0,28,67,0
30017,,,90008,25030,4930,20100,637,17930,54,799,112,568,6,65,4,1,6,0
30018,,,90010,3416,289,3127,650,141,3,2276,4,53,1,1,0,2,3,0
30019,,,90011,67448,59255,8193,482,6859,37,479,145,191,24,31,0,4,3,0
30020,,,90012,27987,7196,20791,4277,3977,42,12070,46,379,15,3,3,19,17,1
30021,,,90013,11367,2255,9112,3238,3613,101,1787,31,342,6,9,1,11,8,0
30022,,,90014,6796,1278,5518,2117,1968,60,1132,17,224,5,5,1,4,3,0
30023,,,90015,14775,9146,5629,1860,1055,21,2481,37,175,5,3,1,5,9,0
30024,,,90016,35301,17440,17861,1828,13797,84,1343,167,642,17,72,3,10,16,4
30025,,,90017,18263,11599,6664,2239,1103,49,3007,44,222,9,5,1,2,14,0
30026,,,90018,36366,20346,16020,1518,11894,73,1695,262,578,14,96,4,8,11,0
30027,,,90019,50516,20965,29551,7176,12276,90,8773,245,991,17,59,1,31,34,0
30028,,,90020,31410,9910,21500,3487,1836,36,15599,95,447,19,4,0,18,54,0
30029,,,90021,3551,1363,2188,818,1127,27,151,11,54,0,3,0,0,3,0
30030,,,90022,46680,45095,1585,886,108,71,408,45,67,13,1,4,1,1,0
30031,,,90023,31100,30304,796,380,81,41,233,29,32,9,0,2,0,2,0
30032,,,90024,44217,4101,40116,24910,921,33,12181,111,1960,38,4,0,66,61,0
30033,,,90025,37260,5050,32210,21983,982,40,7684,118,1403,36,1,0,34,28,0
30034,,,90026,54000,28035,25965,13255,1449,123,10105,128,905,35,15,3,42,71,1
30035,,,90027,39613,7590,32023,24188,1227,82,5381,82,1063,43,7,2,34,33,0
30036,,,90028,25868,7422,18446,13374,2037,84,2187,93,671,19,9,0,22,15,0
30037,,,90029,30767,16593,14174,7219,960,49,5407,73,466,19,3,0,15,56,0
30038,,,90031,29010,18590,10420,1794,322,50,8038,48,168,2,2,1,13,10,0
30039,,,90032,33688,26406,7282,1893,694,76,4376,43,200,15,3,1,5,7,0
30040,,,90033,33357,30028,3329,885,382,55,1838,69,100,12,2,1,4,2,0
30041,,,90034,48117,12707,35410,18951,4861,92,9789,276,1441,53,30,4,68,106,1
30042,,,90035,23082,1963,21119,16309,2170,45,1634,110,851,27,4,3,16,27,0
30043,,,90036,31046,2533,28513,19633,1842,41,6087,115,795,34,9,0,12,24,0
30044,,,90037,43233,31592,11641,538,10069,88,447,191,308,10,84,3,2,6,0
30045,,,90038,23334,12596,10738,7200,1008,24,2044,89,373,25,7,0,13,17,0
30046,,,90039,23448,8839,14609,9072,506,34,4498,43,456,9,4,0,28,20,0
30047,,,90040,8775,8234,541,313,29,36,128,15,20,2,0,0,1,0,0
30048,,,90041,22381,7391,14990,7557,469,63,6346,43,512,10,0,1,24,51,1
30049,,,90042,46867,30722,16145,7795,1040,143,6513,82,572,22,4,1,32,23,4
30050,,,90043,33920,8830,25090,866,22816,56,344,210,798,10,111,3,6,20,0
30051,,,90044,60887,34964,25923,612,24111,93,301,295,511,14,84,4,3,8,0
30052,,,90045,32476,5434,27042,17321,4319,49,4158,111,1084,17,18,0,54,23,0
30053,,,90046,44820,4289,40531,35227,1504,77,2471,132,1120,45,16,1,17,27,0
30054,,,90047,36060,10328,25732,363,24392,59,243,170,505,9,108,3,0,2,0
30055,,,90048,19228,1362,17866,15251,583,20,1446,44,522,17,1,1,5,10,0
30056,,,90049,29858,1664,28194,24044,447,28,2755,73,847,34,1,0,23,18,0
30057,,,90056,6446,322,6124,859,4753,9,235,23,245,4,14,0,4,4,0
30058,,,90057,34634,22561,12073,2049,1577,58,8025,65,299,9,3,0,39,40,0
30059,,,90058,2072,1639,433,127,182,4,102,5,13,0,2,0,2,0,0
30060,,,90059,26187,16040,10147,264,9456,68,111,53,195,5,23,0,0,0,0
30061,,,90061,18147,10397,7750,205,7221,36,86,40,162,3,14,1,3,2,0
30062,,,90062,23636,13376,10260,275,9168,38,343,148,288,11,73,0,4,6,0
30063,,,90063,38178,36748,1430,576,139,55,544,48,68,6,0,1,2,2,0
30064,,,90064,20589,2873,17716,12821,526,21,3745,81,522,17,3,0,24,15,0
30065,,,90065,34588,20530,14058,7008,655,51,5841,59,444,11,10,0,17,35,0
30066,,,90066,45409,12364,33045,22888,1723,95,7073,171,1095,40,9,2,45,39,2
30067,,,90067,2304,80,2224,1924,23,2,230,0,45,2,0,0,3,1,0
30068,,,90068,20046,1888,18158,15285,882,46,1330,76,539,23,7,0,4,9,0
30069,,,90069,19495,1713,17782,15600,543,21,1080,55,483,20,1,0,12,6,0
30070,,,90071,15,5,10,4,5,0,1,0,0,0,0,0,0,0,0
30071,,,90073,538,55,483,231,235,2,12,0,3,1,0,0,0,0,0
30072,,,90077,7444,345,7099,6100,120,4,638,23,214,5,0,0,1,1,0
30073,,,90079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30074,,,90089,3177,353,2824,1409,132,1,1097,5,180,2,1,0,8,4,0
30075,,,90090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30076,,,90094,4765,451,4314,2562,496,5,1067,9,175,4,3,0,8,16,0
30077,,,90095,3,0,3,1,0,0,2,0,0,0,0,0,0,0,0
30078,,,90201,67299,63379,3920,2450,504,168,525,106,167,14,2,2,0,6,0
30079,,,90210,17446,887,16559,14539,323,6,1016,40,635,19,0,0,0,5,0
30080,,,90211,6765,415,6350,5072,161,5,774,20,318,6,0,0,4,8,0
30081,,,90212,9327,539,8788,7276,242,15,890,18,347,19,1,0,3,6,0
30082,,,90220,33715,17346,16369,919,14536,63,478,63,310,7,20,2,8,4,1
